MgrID	education	religion	research_area	professional	pricing_group	race	age_group	gender	selected	rating
766	1	catholic	4	5	3	2	1	female	1	0.666666667
766	1	buddist	3	5	3	1	5	male	1	0.666666667
766	1	buddist	5	3	2	1	5	female	0	0.166666667
766	1	muslim	6	4	5	3	6	female	1	0.666666667
766	2	muslim	4	2	3	2	1	female	0	0.166666667
766	1	hindu	3	1	5	2	2	female	1	0.333333333
766	1	Chrisitan	5	4	6	1	5	male	0	0.166666667
766	2	hindu	2	5	6	6	2	female	0	0.166666667
766	1	muslim	5	3	4	6	4	male	1	0.5
35	1	Chrisitan	2	6	6	2	5	male	0	0.333333333
35	1	catholic	6	3	2	4	4	male	1	0.333333333
35	1	muslim	2	5	6	1	4	female	0	0.333333333
35	2	others	5	1	6	5	2	male	1	0.333333333
35	1	others	3	3	6	6	4	male	0	0.166666667
35	2	catholic	4	2	3	5	2	male	1	0.5
35	1	catholic	5	5	6	5	6	male	0	0
35	2	others	2	5	6	3	3	male	1	0.5
35	2	Chrisitan	2	2	4	6	3	male	1	0.5
35	2	hindu	3	3	6	6	5	female	0	0.5
238	1	hindu	4	4	1	1	3	female	1	0.833333333
238	1	buddist	5	3	2	1	3	female	0	0.666666667
238	2	catholic	2	6	5	5	6	female	0	0.333333333
238	2	buddist	5	5	5	1	1	male	1	0.666666667
238	1	Chrisitan	3	6	1	4	3	male	0	0.333333333
238	1	muslim	2	1	5	4	6	male	1	0.5
238	2	hindu	4	6	3	5	2	male	0	0.5
238	2	catholic	1	2	2	5	1	male	1	0.666666667
238	2	others	2	4	1	6	4	male	0	0.5
238	1	Chrisitan	6	4	4	6	1	female	1	0.833333333
380	2	others	6	2	2	2	3	male	0	0.333333333
380	1	hindu	1	1	2	3	2	male	1	0.5
380	2	muslim	2	1	5	3	6	male	0	0.166666667
380	2	others	4	1	3	3	2	female	1	0.666666667
380	2	others	2	5	6	4	2	male	1	0.666666667
380	2	Chrisitan	1	5	5	3	6	female	0	0.166666667
380	2	others	4	6	5	5	6	female	0	0.166666667
380	2	buddist	2	1	5	6	6	female	1	0.166666667
380	1	hindu	6	2	2	3	2	female	1	0.833333333
380	2	Chrisitan	4	3	5	4	5	female	0	0.166666667
380	2	hindu	2	3	2	1	1	male	1	0.333333333
380	2	catholic	6	2	2	4	6	male	0	0
277	2	catholic	5	5	5	6	3	male	1	
277	1	catholic	4	2	3	2	3	male	0	0.166666667
277	2	others	1	2	2	3	6	male	1	1
277	1	muslim	6	6	1	1	1	male	0	0.166666667
277	1	catholic	3	5	5	3	5	female	1	0.833333333
277	2	buddist	2	1	1	1	4	female	0	0.166666667
277	2	hindu	5	6	1	6	6	male	0	0.833333333
277	2	others	1	2	3	2	1	male	1	0.166666667
277	2	others	3	2	2	5	4	female	1	1
277	2	Chrisitan	1	5	6	1	2	male	0	0.166666667
277	1	buddist	5	4	5	3	2	male	1	1
277	1	hindu	1	2	2	6	3	male	0	0.166666667
247	1	buddist	4	5	6	1	3	female	0	0.333333333
247	2	muslim	6	4	2	2	6	female	1	0.5
247	2	others	1	4	4	5	2	male	1	0.333333333
247	1	Chrisitan	4	5	6	3	3	female	0	0.166666667
247	2	buddist	5	2	3	6	2	male	1	0.5
247	2	Chrisitan	6	5	4	2	2	female	0	0.333333333
247	2	catholic	5	6	3	2	6	male	1	0.666666667
247	2	Chrisitan	5	3	2	3	3	male	0	0.5
247	2	hindu	3	6	1	2	5	female	1	0.333333333
247	1	buddist	5	6	3	4	1	female	0	0.166666667
247	1	others	6	3	4	4	3	male	1	0.5
247	2	muslim	1	3	1	4	3	female	0	0.333333333
685	1	muslim	1	4	5	4	4	female	0	0.666666667
685	2	Chrisitan	6	2	2	3	2	male	1	0.666666667
685	2	hindu	1	1	1	4	6	female	1	0.666666667
685	2	catholic	1	3	2	3	6	male	0	0.166666667
685	1	hindu	5	6	1	4	1	female	1	0.333333333
685	1	muslim	3	5	6	1	6	male	0	0.166666667
685	2	hindu	3	3	6	4	1	female	1	0.666666667
685	2	catholic	5	2	2	2	6	male	0	0.166666667
685	1	hindu	2	5	4	2	1	male	0	0.5
685	1	muslim	2	4	2	3	5	female	1	0.666666667
685	1	muslim	4	4	1	6	5	female	1	0.666666667
685	1	muslim	4	3	3	4	4	female	0	0.666666667
75	2	hindu	3	4	1	5	6	female	0	0.333333333
75	2	Chrisitan	5	1	5	2	3	female	1	0.666666667
75	1	buddist	5	1	1	3	5	male	1	0.333333333
75	1	muslim	1	1	4	6	2	female	0	0.333333333
75	1	Chrisitan	4	1	1	4	6	male	1	0.333333333
75	1	buddist	2	2	2	2	2	female	0	0.333333333
75	1	others	3	1	1	4	2	male	0	0.333333333
75	2	hindu	3	1	3	5	1	female	1	0.5
75	2	catholic	3	4	3	1	3	male	0	0.333333333
75	2	hindu	4	1	5	3	1	male	1	0.5
75	1	catholic	6	6	1	3	3	male	0	0.333333333
75	1	hindu	5	3	2	3	3	male	1	0.666666667
402	2	catholic	3	5	1	1	4	female	0	0.666666667
402	1	muslim	5	1	2	1	2	male	1	0.666666667
402	2	muslim	4	4	1	1	5	male	0	0.666666667
402	1	others	6	2	6	2	5	female	1	0.833333333
402	2	Chrisitan	4	4	3	6	3	male	0	0.666666667
402	2	buddist	6	2	4	4	3	female	1	0.833333333
402	1	hindu	5	2	5	5	2	male	0	0.666666667
402	1	Chrisitan	4	3	5	6	1	male	1	0.666666667
402	2	hindu	6	4	4	6	6	female	0	0.666666667
402	1	hindu	1	1	4	3	1	male	1	0.833333333
95	1	hindu	5	6	1	2	5	male	0	0.666666667
95	1	catholic	2	3	6	5	6	male	1	0.833333333
95	1	others	5	3	5	1	6	female	0	0.666666667
95	2	others	6	4	6	3	2	male	1	1
95	2	hindu	5	1	2	1	1	female	1	0.833333333
95	1	others	5	6	2	4	6	female	0	0.666666667
95	2	muslim	3	3	5	2	3	female	1	0.833333333
95	2	buddist	3	6	1	4	6	female	0	0.5
95	2	others	5	4	5	1	5	male	0	0.833333333
95	2	Chrisitan	4	1	4	5	2	female	1	1
95	2	muslim	4	1	5	5	1	female	0	0.833333333
95	1	Chrisitan	3	6	6	6	1	male	1	1
736	2	Chrisitan	5	5	1	4	1	female	1	0.5
736	1	others	2	3	1	3	6	female	0	0.166666667
736	1	hindu	3	5	3	3	3	male	1	0.666666667
736	2	muslim	1	6	5	1	1	male	0	0.333333333
736	1	others	5	1	6	6	2	female	1	0.333333333
736	2	catholic	1	4	6	6	6	female	0	0.166666667
736	2	Chrisitan	4	6	5	3	1	male	1	0.833333333
736	2	others	3	4	1	3	2	male	0	0.166666667
736	2	others	3	4	4	6	3	female	1	0
736	2	catholic	6	6	2	4	6	male	0	0
736	1	catholic	6	5	3	4	4	male	1	0.166666667
736	1	catholic	3	5	1	5	4	male	0	0.166666667
377	2	others	4	4	1	1	1	female	0	0.666666667
377	1	buddist	2	4	5	3	2	female	1	0.5
377	2	hindu	3	3	2	5	6	male	0	0.666666667
377	2	hindu	3	3	2	5	2	male	1	0.666666667
377	2	catholic	4	3	6	4	3	male	1	0.833333333
377	2	others	1	6	6	3	6	female	0	0.5
377	2	Chrisitan	2	4	2	1	3	female	1	0.666666667
377	2	buddist	1	6	6	2	5	male	0	0.666666667
377	2	hindu	3	4	5	1	4	female	1	0.666666667
377	1	muslim	5	5	6	4	4	male	0	0.833333333
377	2	Chrisitan	2	3	4	6	5	female	0	0.666666667
377	2	others	4	2	2	4	1	male	1	0.833333333
295	2	catholic	1	5	2	2	3	female	0	0.166666667
295	1	hindu	3	3	3	3	1	female	1	0.333333333
295	2	hindu	4	1	2	1	1	male	0	0.5
295	2	others	6	4	3	4	3	female	1	0.5
295	1	buddist	1	3	1	5	5	female	0	0.166666667
295	2	hindu	6	4	5	1	6	female	1	0.666666667
295	2	buddist	3	3	4	6	5	male	1	0.333333333
295	1	catholic	5	1	4	4	3	female	0	0.166666667
295	2	buddist	6	2	6	6	4	female	1	0.666666667
295	2	others	1	2	3	6	2	male	0	0.5
295	2	hindu	6	2	1	1	3	female	1	0.666666667
295	1	hindu	3	1	2	3	5	female	0	0.333333333
771	1	muslim	4	3	2	1	4	male	0	0.5
771	2	catholic	6	3	4	2	1	male	1	0.666666667
771	2	Chrisitan	6	2	4	6	3	female	1	0.666666667
771	1	muslim	2	4	3	1	4	female	0	0.5
771	1	hindu	5	3	2	4	1	female	1	0.666666667
771	2	Chrisitan	3	1	4	3	4	male	0	0.5
771	1	Chrisitan	1	5	3	6	4	female	0	0.5
771	1	Chrisitan	5	2	3	2	6	female	1	0.666666667
771	2	muslim	4	6	5	4	1	female	1	0.666666667
771	1	buddist	3	6	3	4	1	female	0	0.5
771	2	others	6	5	3	6	4	female	1	0.666666667
771	1	others	2	1	5	5	2	female	0	0.5
494	1	buddist	4	5	4	1	3	female	0	0.833333333
494	2	hindu	4	1	2	2	4	female	1	0.833333333
494	1	muslim	4	1	2	2	3	male	1	0.5
494	1	hindu	1	4	2	1	4	male	0	0.333333333
494	2	muslim	5	6	5	2	1	female	1	0.166666667
494	1	catholic	2	2	2	4	6	male	0	0
494	2	catholic	6	6	5	2	4	male	1	0.666666667
494	1	catholic	3	6	5	4	5	female	0	0.5
494	1	muslim	5	1	3	4	3	male	1	0.666666667
494	1	catholic	4	6	3	2	6	female	0	0
494	2	others	3	1	1	3	4	female	1	0.5
494	1	muslim	1	2	2	3	5	male	0	0
340	1	hindu	2	5	4	5	4	male	1	0.666666667
340	2	hindu	1	1	2	1	4	female	0	0.333333333
340	2	others	3	2	4	4	1	male	0	0.166666667
340	2	muslim	1	2	2	3	2	male	1	0.666666667
340	2	Chrisitan	3	5	3	4	1	male	1	0.833333333
340	2	buddist	5	3	4	1	2	female	0	0.5
340	1	others	6	5	1	4	5	female	0	0.166666667
340	2	Chrisitan	1	2	1	1	3	female	1	0.5
340	1	buddist	5	4	6	3	3	female	1	0.833333333
340	1	catholic	6	6	6	5	5	female	0	0.166666667
340	1	Chrisitan	3	1	4	3	1	male	1	0.833333333
340	2	hindu	1	1	5	5	4	male	0	0.333333333
139	1	muslim	2	2	2	6	2	female	1	1
139	1	others	6	2	5	2	3	female	0	0.5
139	1	hindu	4	2	1	3	4	female	1	1
139	2	Chrisitan	5	4	3	6	1	male	0	0.833333333
139	1	buddist	1	2	2	4	1	male	0	1
139	1	buddist	1	5	2	4	4	female	1	0.833333333
139	1	buddist	1	1	6	1	6	female	0	0.833333333
139	1	Chrisitan	4	1	5	6	4	male	1	0.666666667
139	1	muslim	6	3	5	1	1	male	0	1
139	1	muslim	6	2	1	2	3	female	1	0.5
139	2	buddist	2	6	6	6	1	male	1	0.5
139	2	catholic	4	3	3	5	6	female	0	0
679	2	Chrisitan	5	2	1	4	1	male	1	0.666666667
679	1	Chrisitan	5	3	1	2	2	male	0	0.333333333
679	2	others	5	3	1	3	3	male	0	0.833333333
679	1	buddist	5	5	4	1	1	female	1	0.166666667
679	1	buddist	3	2	1	2	2	female	0	0.833333333
679	1	Chrisitan	6	5	5	3	3	male	1	0.166666667
679	1	Chrisitan	2	4	3	2	1	female	1	0.833333333
679	1	catholic	2	5	6	6	6	male	0	0.166666667
679	1	buddist	2	5	4	6	1	male	0	0.166666667
679	1	hindu	6	1	5	1	5	female	1	0.666666667
679	1	hindu	2	6	2	5	4	male	0	0.333333333
679	1	buddist	3	4	4	5	4	female	1	0.666666667
232	2	hindu	5	3	6	6	6	male	1	0.666666667
232	2	buddist	2	3	3	6	5	male	0	0.5
232	1	catholic	1	6	5	1	6	male	0	0.166666667
232	1	Chrisitan	5	4	6	5	1	female	1	1
232	2	buddist	1	5	5	3	4	male	0	0.166666667
232	1	buddist	1	6	6	3	5	male	1	0.666666667
232	1	hindu	2	1	6	1	5	female	0	0.5
232	1	catholic	2	2	5	3	3	male	1	0.5
232	1	hindu	1	3	5	2	5	female	0	0.333333333
232	2	buddist	6	3	6	6	2	male	1	1
232	1	catholic	6	2	1	6	4	female	1	0.666666667
232	2	Chrisitan	2	6	2	2	2	female	0	0.5
534	1	muslim	4	6	5	1	3	male	0	0.5
534	1	Chrisitan	4	1	5	6	5	male	1	0.666666667
534	1	muslim	5	1	5	1	6	female	1	0.666666667
534	2	hindu	1	3	4	5	2	male	0	0.333333333
534	2	catholic	4	4	5	1	5	female	1	0.166666667
534	2	others	6	5	5	3	5	male	0	0.166666667
534	2	Chrisitan	4	3	1	3	5	male	0	0.333333333
534	1	muslim	4	1	2	3	2	female	1	0.333333333
534	2	catholic	3	5	5	4	4	female	0	0
534	2	hindu	5	4	6	1	1	male	1	0.166666667
534	2	Chrisitan	4	2	5	5	6	male	1	0.333333333
534	1	muslim	1	4	2	1	4	male	0	0.166666667
205	2	buddist	5	2	4	3	6	male	0	0.5
205	2	buddist	4	2	3	3	2	female	1	0.666666667
205	1	Chrisitan	3	2	2	2	4	female	0	0.333333333
205	2	buddist	6	3	5	5	1	male	1	0.666666667
205	2	hindu	5	5	4	1	3	female	1	0.5
205	2	Chrisitan	3	5	2	4	1	male	0	0.333333333
205	2	catholic	6	4	4	1	4	male	1	0.666666667
205	1	buddist	5	6	3	3	6	male	0	0.5
205	2	muslim	4	2	4	3	3	female	1	0.666666667
205	2	others	6	1	1	5	3	female	0	0.333333333
205	2	buddist	3	4	6	4	4	female	0	0.333333333
205	2	catholic	5	2	4	2	6	female	1	0.666666667
275	1	Chrisitan	2	3	6	4	1	male	0	0.166666667
275	2	hindu	4	1	4	3	1	male	1	0.666666667
275	1	others	5	2	3	5	4	male	0	0
275	1	Chrisitan	5	5	3	4	4	male	1	0.666666667
275	2	Chrisitan	2	5	2	3	1	female	0	0.333333333
275	1	Chrisitan	4	6	2	4	3	female	1	0.5
275	2	buddist	5	5	4	2	3	male	1	0.5
275	1	buddist	2	5	3	5	5	male	0	0
275	2	others	4	6	4	6	6	male	0	0.333333333
275	1	Chrisitan	1	2	2	2	1	male	1	1
275	1	muslim	3	1	4	1	3	female	1	0.666666667
275	1	others	3	1	6	1	6	female	0	0
471	2	catholic	2	6	2	6	6	male	0	0.333333333
471	1	buddist	3	2	3	6	2	male	1	0.5
471	2	Chrisitan	4	1	2	2	1	male	1	0.666666667
471	2	Chrisitan	1	1	3	3	2	male	0	0.166666667
471	2	muslim	6	4	1	1	4	male	1	0.5
471	1	hindu	4	4	1	3	4	female	0	0.166666667
471	1	catholic	5	1	4	3	2	male	1	0.5
471	1	catholic	5	4	2	2	3	male	0	0.166666667
471	1	catholic	6	6	1	2	2	male	0	0.5
471	1	buddist	5	3	2	4	1	male	1	0.333333333
471	2	muslim	3	6	6	6	2	male	1	0.5
471	2	buddist	5	4	2	2	4	male	0	0.333333333
281	2	muslim	5	3	3	1	1	female	0	0.5
281	1	hindu	4	3	3	3	5	female	1	0.666666667
281	2	buddist	4	6	4	3	3	female	1	0.5
281	2	hindu	1	4	1	6	1	female	0	0.333333333
281	1	Chrisitan	3	2	5	6	1	male	1	0.666666667
281	1	hindu	2	6	1	4	5	female	0	0.5
281	1	others	1	2	3	2	2	female	1	0.333333333
281	1	buddist	6	6	6	4	2	male	0	0.166666667
281	1	others	3	6	3	1	1	male	0	0
281	2	buddist	1	3	4	2	6	female	1	0.166666667
281	2	others	2	3	5	3	1	male	0	0.333333333
281	2	Chrisitan	2	5	3	1	4	male	1	0.5
484	2	catholic	2	6	3	3	2	male	1	0.666666667
484	2	muslim	5	2	2	6	1	female	0	0.333333333
484	2	catholic	1	5	6	4	3	female	1	0.833333333
484	1	hindu	3	2	5	4	2	male	0	0.166666667
484	2	others	2	4	1	4	4	male	0	0.333333333
484	1	muslim	6	3	4	2	2	female	1	0.833333333
484	1	buddist	5	2	6	3	3	male	0	0.333333333
484	2	others	4	5	5	6	3	female	1	0.833333333
484	2	others	6	2	5	1	4	female	1	0.833333333
484	1	buddist	3	6	2	3	5	male	0	0.166666667
484	1	catholic	2	3	3	4	5	male	0	0.333333333
484	1	muslim	6	5	6	6	1	male	1	0.833333333
390	1	muslim	4	4	3	3	5	male	0	0.5
390	1	muslim	5	2	1	2	4	female	1	0.833333333
390	2	catholic	6	4	3	6	3	male	1	0.833333333
390	2	hindu	6	5	3	3	4	male	0	0.333333333
390	1	catholic	6	5	3	6	1	male	0	0.666666667
390	1	buddist	6	3	2	3	5	female	1	0.5
390	2	hindu	4	1	3	4	3	male	1	0.666666667
390	2	Chrisitan	2	1	3	2	5	male	0	0.333333333
390	2	buddist	3	1	4	5	1	female	0	0.666666667
390	2	muslim	6	1	4	1	6	male	1	0.5
390	2	Chrisitan	3	1	1	3	4	male	1	0.666666667
390	2	catholic	4	5	2	6	5	female	0	0.5
339	2	buddist	1	2	5	3	3	male	1	0.666666667
339	1	others	3	6	1	5	1	female	0	0.166666667
339	2	muslim	3	2	5	2	3	female	0	0.333333333
339	2	catholic	2	3	1	5	5	female	1	0.666666667
339	1	others	6	1	3	5	4	male	1	0.666666667
339	2	catholic	1	2	2	6	6	female	0	0
339	2	hindu	5	1	6	1	4	female	1	0.333333333
339	1	Chrisitan	2	2	5	2	3	female	0	0.333333333
339	1	hindu	2	3	2	3	6	female	0	0.333333333
339	2	catholic	4	2	4	6	3	female	1	0.666666667
339	1	buddist	5	4	2	3	4	male	0	0.333333333
339	1	Chrisitan	5	2	6	6	2	female	1	0.666666667
270	2	hindu	2	3	2	2	3	male	1	0.666666667
270	1	muslim	3	2	2	5	2	female	0	0.666666667
270	2	buddist	6	5	4	5	3	female	1	0.666666667
270	2	hindu	6	3	6	1	6	female	0	0.333333333
270	1	muslim	1	5	6	6	6	male	0	0.666666667
270	1	hindu	4	2	5	5	4	male	1	0.333333333
270	1	buddist	4	5	2	2	6	male	0	0.666666667
270	2	buddist	4	3	5	2	6	male	1	0.666666667
270	2	catholic	4	3	3	3	4	female	0	0.666666667
270	2	muslim	2	4	6	3	2	male	1	0
270	1	hindu	6	1	4	5	4	female	1	0.666666667
270	1	muslim	2	6	4	1	4	male	0	0.166666667
822	1	Chrisitan	3	6	1	2	4	male	1	0.666666667
822	2	catholic	6	2	4	5	1	female	0	0.166666667
822	2	muslim	6	2	2	5	6	male	0	0.666666667
822	1	buddist	3	2	3	2	3	female	1	0.666666667
822	2	catholic	3	5	5	3	2	female	0	0.666666667
822	1	others	4	4	6	6	1	female	1	0.666666667
822	1	buddist	5	4	3	2	5	female	0	0.666666667
822	2	muslim	3	1	6	6	4	female	1	0.666666667
822	2	Chrisitan	5	1	4	2	4	female	1	0.666666667
822	1	buddist	5	3	5	2	6	female	0	0.666666667
822	1	hindu	3	6	5	6	3	male	1	0.666666667
822	1	muslim	1	3	6	4	5	male	0	0.333333333
800	1	buddist	4	1	6	3	6	male	0	0.5
800	2	hindu	3	5	5	6	6	male	1	0.333333333
800	2	catholic	3	1	3	5	4	male	0	0.833333333
800	1	hindu	5	5	4	1	6	male	1	0.166666667
800	1	muslim	6	4	6	6	2	female	0	0.5
800	2	hindu	1	6	4	4	3	male	1	0.333333333
800	1	Chrisitan	4	3	3	3	2	male	1	0.833333333
800	2	others	1	3	3	4	5	female	0	0.5
800	2	Chrisitan	1	6	1	4	4	male	0	0.833333333
800	2	others	2	4	3	2	4	male	1	0.166666667
800	2	buddist	4	3	5	5	3	male	1	0.5
800	1	Chrisitan	2	6	5	4	4	female	0	0.5
398	2	Chrisitan	1	1	2	5	5	female	1	0.5
398	1	muslim	5	2	2	3	4	male	0	0.5
398	1	others	5	5	4	3	4	female	1	0.5
398	2	catholic	3	3	6	3	5	male	0	0.333333333
398	2	muslim	5	6	1	5	6	male	0	0.333333333
398	1	muslim	4	1	1	5	6	male	1	0.5
398	1	hindu	2	6	5	6	1	female	0	0.166666667
398	1	Chrisitan	4	4	2	6	1	female	1	0.5
398	1	Chrisitan	4	2	6	1	5	female	1	0.5
398	1	buddist	2	1	2	2	4	female	0	0.166666667
398	2	others	5	4	1	4	1	female	0	0.5
398	2	muslim	3	1	3	6	4	female	1	0.5
366	2	buddist	4	1	6	4	6	female	1	0.666666667
366	1	catholic	4	3	1	4	5	male	0	0.333333333
366	2	catholic	5	4	3	5	5	female	0	0.333333333
366	1	others	4	1	6	4	3	male	1	0.833333333
366	2	catholic	2	1	1	4	2	female	1	0.5
366	2	others	2	6	5	1	4	female	0	0.5
366	1	buddist	2	5	6	5	5	female	0	0.5
366	1	buddist	5	6	6	6	2	female	1	0.833333333
366	1	muslim	5	4	2	3	6	female	1	0.666666667
366	2	hindu	2	2	1	5	4	female	0	0.333333333
366	2	catholic	5	2	2	3	6	male	0	0.333333333
366	1	Chrisitan	1	6	3	5	5	male	1	0.833333333
20	1	Chrisitan	5	2	2	5	4	female	1	0.5
20	1	others	3	3	4	4	6	female	0	0.333333333
20	1	muslim	5	4	3	4	5	male	1	0.5
20	2	others	4	5	6	4	1	male	0	0.333333333
20	1	hindu	1	1	4	1	4	male	0	0.333333333
20	1	catholic	5	5	1	4	4	male	1	0.5
20	1	Chrisitan	1	6	5	5	3	female	0	0.333333333
20	2	others	5	4	6	5	4	female	1	0.5
20	2	muslim	3	2	3	2	2	male	1	0.5
20	1	others	1	6	6	6	5	female	0	0.333333333
20	1	hindu	5	2	5	6	6	male	1	0.5
20	2	others	6	6	2	5	1	female	0	0.333333333
473	1	others	2	3	5	6	3	male	1	0
473	2	hindu	5	1	6	5	5	male	0	0
473	2	catholic	4	3	3	2	5	female	0	0
473	1	Chrisitan	4	3	2	6	1	male	1	0.166666667
473	2	Chrisitan	5	2	3	3	2	female	1	0
473	2	catholic	5	1	1	6	5	male	0	0
473	1	catholic	1	5	2	6	6	male	1	0
473	2	hindu	4	4	6	3	3	male	0	0
473	2	catholic	5	4	6	3	4	female	0	0
473	1	catholic	6	1	5	3	4	female	1	0
473	1	catholic	5	1	1	1	4	female	1	0
473	2	catholic	3	2	3	3	4	female	0	0
664	1	Chrisitan	4	2	2	1	6	female	0	0.5
664	2	buddist	2	6	5	6	2	male	1	0.833333333
664	1	muslim	6	3	4	2	1	male	1	0.833333333
664	2	buddist	4	5	6	4	6	female	0	0.5
664	2	others	1	6	1	1	2	female	0	0.166666667
664	2	buddist	5	2	2	5	5	male	1	0.833333333
664	2	others	1	4	6	1	4	female	1	0.666666667
664	2	muslim	3	5	4	1	3	female	0	0.333333333
664	2	muslim	4	4	1	3	2	male	1	0.833333333
664	2	muslim	1	6	2	5	1	female	0	0.333333333
664	1	muslim	4	5	5	3	6	female	0	0.5
664	2	hindu	5	4	6	2	5	male	1	0.333333333
46	1	others	6	6	3	2	5	female	0	0.5
46	2	hindu	3	1	4	6	4	female	1	0.666666667
46	1	Chrisitan	5	2	6	6	3	male	1	0.666666667
46	1	Chrisitan	4	5	5	3	3	female	0	0.5
46	1	hindu	3	5	1	1	6	male	1	0.666666667
46	1	Chrisitan	1	3	5	6	4	male	0	0.333333333
46	1	muslim	4	3	5	4	5	female	0	0.5
46	2	buddist	4	2	3	2	3	male	1	0.833333333
46	2	muslim	6	5	3	4	3	male	1	0.5
46	2	catholic	5	2	5	6	4	female	0	0.333333333
46	2	buddist	4	5	1	1	2	male	0	0.333333333
46	2	muslim	1	1	2	1	5	female	1	0.5
793	1	Chrisitan	5	1	4	4	4	female	0	0.5
793	1	Chrisitan	5	3	3	2	1	female	1	0.666666667
793	2	catholic	4	4	1	2	1	male	1	0.666666667
793	2	muslim	5	1	4	6	3	female	0	0.666666667
793	1	hindu	5	1	4	2	4	female	1	0.666666667
793	2	others	1	2	6	3	2	male	0	0.5
793	1	hindu	6	2	4	6	5	male	1	0.666666667
793	2	buddist	2	1	2	4	3	female	0	0.666666667
793	1	hindu	2	1	2	4	1	male	0	0.5
793	2	others	4	4	3	5	2	male	1	0.666666667
793	2	Chrisitan	1	1	3	2	6	female	0	0.666666667
793	1	muslim	3	4	1	5	3	male	1	0.666666667
27	1	others	4	1	5	4	1	male	1	0.666666667
27	1	catholic	6	2	4	3	5	male	0	0.333333333
27	1	buddist	1	5	4	5	4	female	0	0.5
27	2	muslim	5	1	2	2	4	male	1	0.666666667
27	2	muslim	5	4	1	3	2	male	1	0.666666667
27	2	buddist	2	2	2	5	2	female	0	0.333333333
27	2	hindu	1	1	6	6	5	female	1	0.5
27	2	buddist	6	6	4	1	5	female	0	0.333333333
27	1	Chrisitan	4	1	1	6	3	male	1	0.666666667
27	1	Chrisitan	1	4	1	1	4	male	0	0.333333333
27	2	hindu	4	1	5	2	6	male	1	0.666666667
27	1	Chrisitan	1	3	3	5	1	male	0	0.333333333
758	2	others	1	4	3	6	1	female	1	0.333333333
758	2	others	3	1	4	5	1	male	0	0.333333333
758	2	muslim	4	5	1	4	3	female	0	0.666666667
758	1	buddist	6	6	5	5	2	female	1	0.833333333
758	1	others	2	4	6	6	5	female	0	0.333333333
758	1	others	4	4	2	6	1	male	1	0.833333333
758	2	catholic	4	4	4	2	6	male	0	0.333333333
758	2	buddist	4	4	2	4	2	female	1	1
758	2	Chrisitan	6	6	3	3	1	male	1	0.833333333
758	1	muslim	3	2	2	3	5	female	0	0.833333333
758	1	catholic	2	6	4	3	2	female	0	0.833333333
758	1	Chrisitan	6	3	5	6	1	female	1	0.666666667
285	1	hindu	6	2	1	6	3	male	1	0.666666667
285	1	others	3	4	6	4	6	female	0	0.5
285	2	hindu	3	4	4	4	2	female	0	0.666666667
285	2	Chrisitan	1	4	6	2	1	female	1	0.833333333
285	1	catholic	6	4	6	5	3	female	1	0.5
285	1	others	3	4	3	5	2	male	0	0.5
285	1	muslim	2	2	1	5	5	male	0	0.333333333
285	1	catholic	6	2	3	6	1	female	1	0.833333333
285	1	muslim	4	1	3	6	5	female	1	0.666666667
285	2	hindu	1	4	2	4	5	male	0	0.666666667
285	2	hindu	6	6	3	1	1	female	0	0.5
285	2	Chrisitan	5	1	3	3	1	female	1	0.666666667
517	2	Chrisitan	2	5	3	2	3	female	1	0.666666667
517	2	hindu	2	6	2	1	4	male	0	0.5
517	2	others	6	6	2	2	6	female	0	0.333333333
517	2	others	3	2	6	1	6	female	1	0.333333333
517	1	muslim	2	4	1	5	2	female	1	0.666666667
517	1	Chrisitan	2	5	5	6	2	male	0	0.166666667
517	2	others	6	1	1	4	1	female	0	0.5
517	2	Chrisitan	4	2	5	5	2	female	1	0.666666667
517	1	catholic	1	4	2	2	4	male	1	0.666666667
517	2	muslim	1	6	6	6	6	male	0	0.166666667
517	1	catholic	4	5	1	4	3	male	1	0.666666667
517	2	buddist	2	5	1	4	1	male	0	0.5
40	1	others	6	4	3	2	1	male	0	0.333333333
40	2	catholic	5	1	1	6	3	female	1	0.666666667
40	2	others	4	6	4	4	1	male	0	0.166666667
40	2	Chrisitan	3	1	6	6	2	male	1	0.333333333
40	1	muslim	2	6	1	5	3	male	1	0.333333333
40	1	buddist	1	5	4	4	4	female	0	0.166666667
40	2	hindu	2	6	4	1	6	female	0	0
40	1	Chrisitan	3	5	6	6	4	male	1	0.166666667
40	1	muslim	3	2	2	6	3	male	1	0.333333333
40	1	catholic	2	6	4	1	5	female	0	0.166666667
530	2	catholic	4	2	2	5	3	male	1	0.666666667
530	1	Chrisitan	2	3	1	3	4	female	0	0.666666667
530	2	muslim	3	3	1	4	1	female	1	0.166666667
530	1	hindu	6	5	5	6	6	female	0	0.166666667
530	1	buddist	5	1	6	4	5	female	1	0
530	1	others	5	4	5	6	2	female	0	0.166666667
530	2	catholic	2	6	5	6	2	female	0	0.833333333
530	2	hindu	5	4	1	5	2	male	1	0.666666667
530	2	hindu	2	1	5	3	2	female	1	0.5
530	1	muslim	4	1	1	2	5	male	0	0.5
530	1	Chrisitan	1	2	5	5	1	male	1	0.5
530	1	hindu	5	3	4	5	4	male	0	0.666666667
772	1	Chrisitan	4	4	2	6	6	male	1	0.666666667
772	2	catholic	4	5	6	2	2	male	0	0.166666667
772	1	buddist	3	1	5	2	6	male	0	0.166666667
